ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
002154.SZ,20200601,202006,2.85,3.1,3.56,2.84,8925717.43,2856228.7860000003,20200601,20200630,0.08771929824561409
002154.SZ,20200701,202007,3.11,3.24,3.55,3.06,7579849.32,2507779.2439999995,20200701,20200731,0.04516129032258065
002154.SZ,20200801,202008,3.25,3.55,3.67,3.11,5150099.74,1722979.9070000001,20200803,20200831,0.095679012345679
002154.SZ,20200901,202009,3.52,3.18,3.77,3.17,7649354.0600000005,2680673.3570000003,20200901,20200930,-0.10422535211267592
002154.SZ,20201001,202010,3.21,3.44,3.89,3.21,6980405.35,2530222.5870000003,20201009,20201030,0.08176100628930816
002154.SZ,20201101,202011,3.46,3.6,3.93,3.4,5677986.4799999995,2101221.419,20201102,20201130,0.04651162790697683
002154.SZ,20201201,202012,3.61,3.33,3.74,3.24,3866954.2700000005,1347725.357,20201201,20201231,-0.07499999999999996
002154.SZ,20210101,202101,3.34,3.14,3.56,2.98,4304729.36,1407923.622,20210104,20210129,-0.05705705705705699
002154.SZ,20210201,202102,3.13,3.26,3.44,3.04,1955781.8900000001,632454.644,20210201,20210226,0.03821656050955413
002154.SZ,20210301,202103,3.28,3.5,3.82,3.26,5600716.280000001,1975352.1270000003,20210301,20210331,0.07361963190184051
002154.SZ,20210401,202104,3.5,4.14,4.29,3.45,10054232.47,3874146.1510000005,20210401,20210430,0.18285714285714283
002154.SZ,20210501,202105,4.14,4.87,5.62,4.12,14707213.67,7321615.607,20210506,20210531,0.17632850241545905
002154.SZ,20210601,202106,4.9,6.37,6.59,4.61,10369482.17,5570837.594,20210601,20210630,0.3080082135523614
002154.SZ,20210701,202107,6.37,5.42,7.21,5.18,10558450.629999999,6710403.977999999,20210701,20210730,-0.14913657770800626
002154.SZ,20210801,202108,5.39,6.04,6.84,5.07,10189097.17,6034666.941,20210802,20210831,0.11439114391143912
002154.SZ,20210901,202109,6.04,5.13,6.55,4.97,4891669.880000001,2910285.292,20210901,20210930,-0.1506622516556292
002154.SZ,20211001,202110,5.15,4.51,5.35,4.36,3364129.4799999995,1600115.492,20211008,20211029,-0.12085769980506822
002154.SZ,20211101,202111,4.54,5.57,5.86,4.33,5535271.79,2733496.085,20211101,20211130,0.2350332594235034
002154.SZ,20211201,202112,5.57,5.03,5.6,4.69,4653172.16,2361558.3680000002,20211201,20211231,-0.09694793536804314
002154.SZ,20220101,202201,5.03,4.54,5.86,4.36,6968451.0200000005,3688419.594,20220104,20220128,-0.09741550695825052
002154.SZ,20220201,202202,4.58,4.42,4.88,4.4,2004577.91,925429.799,20220207,20220228,-0.026431718061673992
002154.SZ,20220301,202203,4.44,3.86,4.58,3.59,3602866.87,1429928.835,20220301,20220331,-0.12669683257918551
002154.SZ,20220401,202204,3.81,3.77,4.32,3.34,5079321.17,1967759.5129999998,20220401,20220429,-0.023316062176165775
002154.SZ,20220501,202205,3.89,3.81,4.24,3.69,3368240.5,1329745.9590000003,20220505,20220531,0.010610079575596787
002154.SZ,20220601,202206,4.0,4.32,4.4,3.85,5250789.34,2142910.176,20220601,20220630,0.13385826771653542
002154.SZ,20220701,202207,4.3,3.92,4.7,3.9,3445981.4099999997,1461570.557,20220701,20220729,-0.09259259259259267
002154.SZ,20220801,202208,3.93,3.86,4.02,3.63,3020925.5399999996,1165739.915,20220801,20220831,-0.015306122448979553
002154.SZ,20220901,202209,3.85,3.58,4.0,3.51,2853726.5499999993,1087220.303,20220901,20220930,-0.07253886010362687
002154.SZ,20221001,202210,3.61,3.48,3.73,3.38,1264946.2,448974.49,20221010,20221031,-0.027932960893854775
002154.SZ,20221101,202211,3.49,3.76,3.86,3.48,2648967.3099999996,976049.4939999998,20221101,20221130,0.08045977011494254
002154.SZ,20221201,202212,3.81,4.12,4.39,3.81,3995423.6099999994,1632353.504,20221201,20221230,0.09574468085106402
